time,current_word,key_type,key_str,curr_key_list,curr_input
2020-06-04 20:02:53.931335,own,down,w,[' '],ow
2020-06-04 20:02:53.952354,own,up,o,[' '],ow
2020-06-04 20:02:53.994392,own,up,w,[' '],ow
2020-06-04 20:02:54.037432,own,down,n,[' '],own
2020-06-04 20:02:54.100489,own,down, ,[' '],own
2020-06-04 20:02:54.142785,own,up,n,[' '],own
2020-06-04 20:02:54.821648,two,down,t,[' '],t
2020-06-04 20:02:54.863686,two,down,w,[' '],tw
2020-06-04 20:02:54.906726,two,up,t,[' '],tw
2020-06-04 20:02:54.930747,two,down,o,[' '],two
2020-06-04 20:02:54.952856,two,up,w,[' '],two
2020-06-04 20:02:54.994806,two,down, ,[' '],two
2020-06-04 20:02:55.037845,two,up,o,[' '],two
2020-06-04 20:02:55.123923,to,down,t,[' '],t
2020-06-04 20:02:55.188982,to,down,o,[' '],to
2020-06-04 20:02:55.214005,to,up,t,[' '],to
2020-06-04 20:02:55.260047,to,down, ,[' '],to
2020-06-04 20:02:55.304087,to,up,o,[' '],to
2020-06-04 20:02:55.610365,hear,down,h,[' '],h
2020-06-04 20:02:55.655406,hear,down,e,[' '],he
2020-06-04 20:02:55.721466,hear,up,h,[' '],he
2020-06-04 20:02:55.721466,hear,down,a,[' '],hea
2020-06-04 20:02:55.743487,hear,up,e,[' '],hea
2020-06-04 20:02:55.808545,hear,up,a,[' '],hea
2020-06-04 20:02:55.852611,hear,down,r,[' '],hear
2020-06-04 20:02:55.967691,hear,up,r,[' '],hear
2020-06-04 20:02:56.010730,hear,down, ,[' '],hear
2020-06-04 20:02:56.331022,carry,down,c,[' '],c
2020-06-04 20:02:56.354042,carry,down,a,[' '],ca
2020-06-04 20:02:56.421104,carry,up,c,[' '],ca
2020-06-04 20:02:56.464669,carry,up,a,[' '],ca
2020-06-04 20:02:56.554752,carry,down,r,[' '],car
2020-06-04 20:02:56.643832,carry,up,r,[' '],car
2020-06-04 20:02:56.711894,carry,down,r,[' '],carr
2020-06-04 20:02:56.757936,carry,down,y,[' '],carry
2020-06-04 20:02:56.780957,carry,up,r,[' '],carry
2020-06-04 20:02:56.826999,carry,down, ,[' '],carry
2020-06-04 20:02:56.895061,carry,up,y,[' '],carry
2020-06-04 20:02:57.485598,last,down,l,[' '],l
2020-06-04 20:02:57.543650,last,down,a,[' '],la
2020-06-04 20:02:57.591694,last,up,l,[' '],la
2020-06-04 20:02:57.613714,last,down,s,[' '],las
2020-06-04 20:02:57.685780,last,up,a,[' '],las
2020-06-04 20:02:57.758847,last,up,s,[' '],las
2020-06-04 20:02:57.853933,last,down,t,[' '],last
2020-06-04 20:02:57.946016,last,up,t,[' '],last
2020-06-04 20:02:57.993564,last,down, ,[' '],last
2020-06-04 20:02:58.301845,kind,down,k,[' '],k
2020-06-04 20:02:58.386923,kind,up,k,[' '],k
2020-06-04 20:02:58.501027,kind,down,i,[' '],ki
2020-06-04 20:02:58.547068,kind,down,n,[' '],kin
2020-06-04 20:02:58.592109,kind,up,i,[' '],kin
2020-06-04 20:02:58.638151,kind,down,d,[' '],kind
2020-06-04 20:02:58.660171,kind,up,n,[' '],kind
2020-06-04 20:02:58.706213,kind,up,d,[' '],kind
2020-06-04 20:02:58.729234,kind,down, ,[' '],kind
2020-06-04 20:02:58.980463,it's,down,i,[' '],i
2020-06-04 20:02:59.003483,it's,down,t,[' '],it
2020-06-04 20:02:59.049526,it's,up,i,[' '],it
2020-06-04 20:02:59.076549,it's,up,t,[' '],it
2020-06-04 20:02:59.155622,it's,down,',[' '],it'
2020-06-04 20:02:59.253711,it's,up,',[' '],it'
2020-06-04 20:02:59.276732,it's,down,s,[' '],it's
2020-06-04 20:02:59.322774,it's,down, ,[' '],it's
2020-06-04 20:02:59.345795,it's,up,s,[' '],it's
2020-06-04 20:02:59.530963,under,down,u,[' '],u
2020-06-04 20:02:59.530963,under,down,i,[' '],ui
2020-06-04 20:02:59.600036,under,down,n,[' '],uin
2020-06-04 20:02:59.600036,under,up,i,[' '],uin
2020-06-04 20:02:59.624048,under,up,u,[' '],uin
2020-06-04 20:02:59.647069,under,down,d,[' '],uind
2020-06-04 20:02:59.693111,under,up,n,[' '],uind
2020-06-04 20:02:59.717132,under,up,d,[' '],uind
2020-06-04 20:02:59.856259,under,down,e,[' '],uinde
2020-06-04 20:02:59.902460,under,down,r,[' '],uinder
2020-06-04 20:02:59.949344,under,up,e,[' '],uinder
2020-06-04 20:02:59.995386,under,up,r,[' '],uinder
2020-06-04 20:03:00.205577,under,down,ctrl,[' '],uinder
2020-06-04 20:03:00.279644,under,down,backspace,[' '],
2020-06-04 20:03:00.358716,under,up,backspace,[' '],
2020-06-04 20:03:00.429781,under,up,ctrl,[' '],
2020-06-04 20:03:00.730053,under,down,u,[' '],u
2020-06-04 20:03:00.730053,under,down,i,[' '],ui
2020-06-04 20:03:00.776096,under,down,n,[' '],uin
2020-06-04 20:03:00.799116,under,up,u,[' '],uin
2020-06-04 20:03:00.799116,under,up,i,[' '],uin
2020-06-04 20:03:00.845158,under,down,d,[' '],uind
2020-06-04 20:03:00.869180,under,up,n,[' '],uind
2020-06-04 20:03:00.915222,under,up,d,[' '],uind
2020-06-04 20:03:01.145446,under,down,ctrl,[' '],uind
2020-06-04 20:03:01.214509,under,down,backspace,[' '],
2020-06-04 20:03:01.284573,under,up,backspace,[' '],
2020-06-04 20:03:01.400678,under,up,ctrl,[' '],
2020-06-04 20:03:01.645901,under,down,u,[' '],u
2020-06-04 20:03:01.692944,under,down,n,[' '],un
2020-06-04 20:03:01.715965,under,up,u,[' '],un
2020-06-04 20:03:01.762007,under,down,d,[' '],und
2020-06-04 20:03:01.809050,under,up,n,[' '],und
2020-06-04 20:03:01.832070,under,up,d,[' '],und
2020-06-04 20:03:02.109323,under,down,e,[' '],unde
2020-06-04 20:03:02.132344,under,down,r,[' '],under
2020-06-04 20:03:02.202408,under,up,e,[' '],under
2020-06-04 20:03:02.225429,under,up,r,[' '],under
2020-06-04 20:03:02.318513,under,down, ,[' '],under
2020-06-04 20:03:02.668832,that,down,t,[' '],t
2020-06-04 20:03:02.738896,that,up,t,[' '],t
2020-06-04 20:03:02.762918,that,down,h,[' '],th
2020-06-04 20:03:02.832981,that,down,a,[' '],tha
2020-06-04 20:03:02.856002,that,up,h,[' '],tha
2020-06-04 20:03:02.880024,that,down,t,[' '],that
2020-06-04 20:03:02.928067,that,up,a,[' '],that
2020-06-04 20:03:02.952089,that,up,t,[' '],that
2020-06-04 20:03:03.024155,that,down, ,[' '],that
2020-06-04 20:03:03.364464,day,down,d,[' '],d
2020-06-04 20:03:03.413509,day,down,a,[' '],da
2020-06-04 20:03:03.460552,day,up,d,[' '],da
2020-06-04 20:03:03.509597,day,up,a,[' '],da
2020-06-04 20:03:03.631707,day,down,y,[' '],day
2020-06-04 20:03:03.728795,day,up,y,[' '],day
2020-06-04 20:03:03.728795,day,down, ,[' '],day
2020-06-04 20:03:04.140675,is,down,i,[' '],i
2020-06-04 20:03:04.212965,is,down,s,[' '],is
2020-06-04 20:03:04.260784,is,up,i,[' '],is
2020-06-04 20:03:04.310829,is,up,s,[' '],is
2020-06-04 20:03:04.310829,is,down, ,[' '],is
2020-06-04 20:03:04.548045,much,down,m,[' '],m
2020-06-04 20:03:04.620110,much,up,m,[' '],m
2020-06-04 20:03:04.766244,much,down,u,[' '],mu
2020-06-04 20:03:04.838310,much,up,u,[' '],mu
2020-06-04 20:03:04.862331,much,down,c,[' '],muc
2020-06-04 20:03:04.958419,much,up,c,[' '],muc
2020-06-04 20:03:04.959420,much,down,h,[' '],much
2020-06-04 20:03:05.007463,much,down, ,[' '],much
2020-06-04 20:03:05.055507,much,up,h,[' '],much
2020-06-04 20:03:05.278710,any,down,a,[' '],a
2020-06-04 20:03:05.378801,any,up,a,[' '],a
2020-06-04 20:03:05.427845,any,down,n,[' '],an
2020-06-04 20:03:05.503914,any,up,n,[' '],an
2020-06-04 20:03:05.677073,any,down,y,[' '],any
2020-06-04 20:03:05.754661,any,down, ,[' '],any
2020-06-04 20:03:05.779684,any,up,y,[' '],any
2020-06-04 20:03:06.030913,night,down,n,[' '],n
2020-06-04 20:03:06.079957,night,up,n,[' '],n
2020-06-04 20:03:06.182049,night,down,o,[' '],no
2020-06-04 20:03:06.182049,night,down,i,[' '],noi
2020-06-04 20:03:06.207072,night,up,o,[' '],noi
2020-06-04 20:03:06.232095,night,up,i,[' '],noi
2020-06-04 20:03:06.232095,night,down,g,[' '],noig
2020-06-04 20:03:06.309165,night,up,g,[' '],noig
2020-06-04 20:03:06.359210,night,down,h,[' '],noigh
2020-06-04 20:03:06.435280,night,down,t,[' '],noight
2020-06-04 20:03:06.460303,night,up,h,[' '],noight
2020-06-04 20:03:06.485325,night,down, ,[' '],noight
2020-06-04 20:03:06.511349,night,up,t,[' '],noight
2020-06-04 20:03:07.331095,until,down,n,[' '],n
2020-06-04 20:03:07.411167,until,up,n,[' '],n
2020-06-04 20:03:07.632369,until,down,backspace,[' '],
2020-06-04 20:03:07.707437,until,up,backspace,[' '],
2020-06-04 20:03:07.881596,until,down,u,[' '],u
2020-06-04 20:03:07.906618,until,down,n,[' '],un
2020-06-04 20:03:07.980686,until,up,u,[' '],un
2020-06-04 20:03:08.054753,until,up,n,[' '],un
2020-06-04 20:03:08.104799,until,down,t,[' '],unt
2020-06-04 20:03:08.204890,until,up,t,[' '],unt
2020-06-04 20:03:08.204890,until,down,i,[' '],unti
2020-06-04 20:03:08.279958,until,down,l,[' '],until
2020-06-04 20:03:08.379048,until,up,i,[' '],until
2020-06-04 20:03:08.380049,until,down, ,[' '],until
2020-06-04 20:03:08.429094,until,up,l,[' '],until
2020-06-04 20:03:08.754390,know,down,k,[' '],k
2020-06-04 20:03:08.804435,know,down,n,[' '],kn
2020-06-04 20:03:08.854480,know,up,k,[' '],kn
2020-06-04 20:03:08.904526,know,up,n,[' '],kn
2020-06-04 20:03:08.979594,know,down,o,[' '],kno
2020-06-04 20:03:09.030641,know,down,w,[' '],know
2020-06-04 20:03:09.055664,know,up,o,[' '],know
2020-06-04 20:03:09.105709,know,up,w,[' '],know
2020-06-04 20:03:09.130732,know,down, ,[' '],know
2020-06-04 20:03:09.434008,the,down,t,[' '],t
2020-06-04 20:03:09.535100,the,up,t,[' '],t
2020-06-04 20:03:09.535100,the,down,h,[' '],th
2020-06-04 20:03:09.611169,the,up,h,[' '],th
2020-06-04 20:03:09.638193,the,down,e,[' '],the
2020-06-04 20:03:09.714263,the,up,e,[' '],the
2020-06-04 20:03:09.765309,the,down, ,[' '],the
2020-06-04 20:03:09.942650,should,down,s,[' '],s
2020-06-04 20:03:09.993517,should,down,h,[' '],sh
2020-06-04 20:03:10.019541,should,up,s,[' '],sh
2020-06-04 20:03:10.070587,should,up,h,[' '],sh
2020-06-04 20:03:10.121633,should,down,o,[' '],sho
2020-06-04 20:03:10.174682,should,down,u,[' '],shou
2020-06-04 20:03:10.225728,should,up,o,[' '],shou
2020-06-04 20:03:10.250751,should,up,u,[' '],shou
2020-06-04 20:03:10.301797,should,down,l,[' '],shoul
2020-06-04 20:03:10.406893,should,up,l,[' '],shoul
2020-06-04 20:03:10.406893,should,down,d,[' '],should
2020-06-04 20:03:10.482962,should,up,d,[' '],should
2020-06-04 20:03:10.508986,should,down, ,[' '],should
2020-06-04 20:03:10.693390,next,down,n,[' '],n
2020-06-04 20:03:10.796246,next,down,e,[' '],ne
2020-06-04 20:03:10.796246,next,up,n,[' '],ne
2020-06-04 20:03:10.847293,next,up,e,[' '],ne
2020-06-04 20:03:11.000432,next,down,x,[' '],nex
2020-06-04 20:03:11.102525,next,up,x,[' '],nex
2020-06-04 20:03:11.230642,next,down,t,[' '],next
2020-06-04 20:03:11.307712,next,up,t,[' '],next
2020-06-04 20:03:11.358758,next,down, ,[' '],next
2020-06-04 20:03:11.852208,page,down,p,[' '],p
2020-06-04 20:03:11.904255,page,down,a,[' '],pa
2020-06-04 20:03:11.930279,page,up,p,[' '],pa
2020-06-04 20:03:11.956302,page,up,a,[' '],pa
2020-06-04 20:03:12.034373,page,down,g,[' '],pag
2020-06-04 20:03:12.060396,page,down,e,[' '],page
2020-06-04 20:03:12.113444,page,up,g,[' '],page
2020-06-04 20:03:12.170496,page,up,e,[' '],page
2020-06-04 20:03:12.196520,page,down, ,[' '],page
2020-06-04 20:03:12.610897,open,down,o,[' '],o
2020-06-04 20:03:12.713991,open,down,p,[' '],op
2020-06-04 20:03:12.766038,open,up,o,[' '],op
2020-06-04 20:03:12.844109,open,up,p,[' '],op
2020-06-04 20:03:12.870133,open,down,e,[' '],ope
2020-06-04 20:03:12.947203,open,up,e,[' '],ope
2020-06-04 20:03:12.947203,open,down,n,[' '],open
2020-06-04 20:03:13.024273,open,down, ,[' '],open
2020-06-04 20:03:13.076321,open,up,n,[' '],open
2020-06-04 20:03:13.181416,could,down,c,[' '],c
2020-06-04 20:03:13.287512,could,up,c,[' '],c
2020-06-04 20:03:13.288513,could,down,o,[' '],co
2020-06-04 20:03:13.340561,could,down,u,[' '],cou
2020-06-04 20:03:13.366584,could,up,o,[' '],cou
2020-06-04 20:03:13.418632,could,up,u,[' '],cou
2020-06-04 20:03:13.444655,could,down,l,[' '],coul
2020-06-04 20:03:13.549751,could,up,l,[' '],coul
2020-06-04 20:03:13.575774,could,down,d,[' '],could
2020-06-04 20:03:13.627822,could,up,d,[' '],could
2020-06-04 20:03:13.705893,could,down, ,[' '],could
2020-06-04 20:03:13.839014,she,down,s,[' '],s
2020-06-04 20:03:13.891061,she,up,s,[' '],s
2020-06-04 20:03:13.943108,she,down,h,[' '],sh
2020-06-04 20:03:13.996157,she,down,e,[' '],she
2020-06-04 20:03:14.023182,she,up,h,[' '],she
2020-06-04 20:03:14.075229,she,up,e,[' '],she
2020-06-04 20:03:14.102254,she,down, ,[' '],she
2020-06-04 20:03:14.367495,end,down,e,[' '],e
2020-06-04 20:03:14.447567,end,up,e,[' '],e
2020-06-04 20:03:14.447567,end,down,n,[' '],en
2020-06-04 20:03:14.558669,end,up,n,[' '],en
2020-06-04 20:03:14.558669,end,down,d,[' '],end
2020-06-04 20:03:14.611717,end,up,d,[' '],end
2020-06-04 20:03:14.667768,end,down, ,[' '],end
2020-06-04 20:03:14.881962,question,down,q,[' '],q
2020-06-04 20:03:14.962036,question,up,q,[' '],q
2020-06-04 20:03:15.016085,question,down,u,[' '],qu
2020-06-04 20:03:15.097158,question,up,u,[' '],qu
2020-06-04 20:03:15.097158,question,down,e,[' '],que
2020-06-04 20:03:15.177231,question,up,e,[' '],que
2020-06-04 20:03:15.257304,question,down,s,[' '],ques
2020-06-04 20:03:15.338378,question,up,s,[' '],ques
2020-06-04 20:03:15.364402,question,down,t,[' '],quest
2020-06-04 20:03:15.419452,question,down,i,[' '],questi
2020-06-04 20:03:15.446476,question,up,t,[' '],questi
2020-06-04 20:03:15.473500,question,down,o,[' '],questio
2020-06-04 20:03:15.526549,question,up,i,[' '],questio
2020-06-04 20:03:15.580598,question,up,o,[' '],questio
2020-06-04 20:03:15.714720,question,down, ,[' '],questio
2020-06-04 20:03:16.528965,away,down,w,[' '],w
2020-06-04 20:03:16.583132,away,down,a,[' '],wa
2020-06-04 20:03:16.638064,away,up,w,[' '],wa
2020-06-04 20:03:16.665088,away,up,a,[' '],wa
2020-06-04 20:03:16.911313,away,down,backspace,[' '],w
2020-06-04 20:03:16.992387,away,up,backspace,[' '],w
2020-06-04 20:03:17.046436,away,down,backspace,[' '],
2020-06-04 20:03:17.128510,away,up,backspace,[' '],
2020-06-04 20:03:17.185562,away,down,backspace,[' '],
2020-06-04 20:03:17.213587,away,down,a,[' '],a
2020-06-04 20:03:17.240612,away,up,backspace,[' '],a
2020-06-04 20:03:17.267637,away,down,w,[' '],aw
2020-06-04 20:03:17.322687,away,up,a,[' '],aw
2020-06-04 20:03:17.403760,away,up,w,[' '],aw
2020-06-04 20:03:17.404761,away,down,a,[' '],awa
2020-06-04 20:03:17.513433,away,up,a,[' '],awa
2020-06-04 20:03:17.594934,away,down,y,[' '],away
2020-06-04 20:03:17.704033,away,up,y,[' '],away
2020-06-04 20:03:17.759083,away,down, ,[' '],away
2020-06-04 20:03:18.004822,if,down,i,[' '],i
2020-06-04 20:03:18.091902,if,down,f,[' '],if
2020-06-04 20:03:18.091902,if,up,i,[' '],if
2020-06-04 20:03:18.146952,if,up,f,[' '],if
2020-06-04 20:03:18.174978,if,down, ,[' '],if
2020-06-04 20:03:18.314104,song,down,s,[' '],s
2020-06-04 20:03:18.398181,song,up,s,[' '],s
2020-06-04 20:03:18.564332,song,down,o,[' '],so
2020-06-04 20:03:18.648408,song,down,n,[' '],son
2020-06-04 20:03:18.703458,song,up,o,[' '],son
2020-06-04 20:03:18.731484,song,down,g,[' '],song
2020-06-04 20:03:18.759510,song,up,n,[' '],song
2020-06-04 20:03:18.814559,song,up,g,[' '],song
2020-06-04 20:03:18.898636,song,down, ,[' '],song
2020-06-04 20:03:19.121839,get,down,g,[' '],g
2020-06-04 20:03:19.205916,get,up,g,[' '],g
2020-06-04 20:03:19.514196,get,down,e,[' '],ge
2020-06-04 20:03:19.542445,get,down,t,[' '],get
2020-06-04 20:03:19.598273,get,up,e,[' '],get
2020-06-04 20:03:19.626298,get,up,t,[' '],get
2020-06-04 20:03:19.767426,get,down, ,[' '],get
2020-06-04 20:03:19.936580,or,down,o,[' '],o
2020-06-04 20:03:20.021657,or,up,o,[' '],o
2020-06-04 20:03:20.021657,or,down,r,[' '],or
2020-06-04 20:03:20.105734,or,up,r,[' '],or
2020-06-04 20:03:20.134760,or,down, ,[' '],or
2020-06-04 20:03:20.335944,has,down,h,[' '],h
2020-06-04 20:03:20.391994,has,down,a,[' '],ha
2020-06-04 20:03:20.421021,has,up,h,[' '],ha
2020-06-04 20:03:20.421021,has,down,s,[' '],has
2020-06-04 20:03:20.506098,has,up,a,[' '],has
2020-06-04 20:03:20.592176,has,up,s,[' '],has
2020-06-04 20:03:20.592176,has,down, ,[' '],has
2020-06-04 20:03:20.792594,once,down,o,[' '],o
2020-06-04 20:03:20.792594,once,down,i,[' '],oi
2020-06-04 20:03:20.850411,once,up,i,[' '],oi
2020-06-04 20:03:20.850411,once,down,n,[' '],oin
2020-06-04 20:03:20.907463,once,up,o,[' '],oin
2020-06-04 20:03:20.936490,once,down,c,[' '],oinc
2020-06-04 20:03:20.965516,once,up,n,[' '],oinc
2020-06-04 20:03:20.993542,once,down,e,[' '],oince
2020-06-04 20:03:21.051594,once,up,c,[' '],oince
2020-06-04 20:03:21.108646,once,up,e,[' '],oince
2020-06-04 20:03:21.137672,once,down, ,[' '],oince
2020-06-04 20:03:21.433942,he,down,h,[' '],h
2020-06-04 20:03:21.493996,he,down,e,[' '],he
2020-06-04 20:03:21.528027,he,up,h,[' '],he
2020-06-04 20:03:21.585079,he,up,e,[' '],he
2020-06-04 20:03:21.613105,he,down, ,[' '],he
2020-06-04 20:03:21.946408,high,down,g,[' '],g
2020-06-04 20:03:22.003460,high,up,g,[' '],g
2020-06-04 20:03:22.032486,high,down,h,[' '],gh
2020-06-04 20:03:22.089538,high,up,h,[' '],gh
2020-06-04 20:03:22.147591,high,down,i,[' '],ghi
2020-06-04 20:03:22.234670,high,up,i,[' '],ghi
2020-06-04 20:03:22.505917,high,down,backspace,[' '],gh
2020-06-04 20:03:22.564970,high,up,backspace,[' '],gh
2020-06-04 20:03:22.655052,high,down,backspace,[' '],g
2020-06-04 20:03:22.685080,high,up,backspace,[' '],g
2020-06-04 20:03:22.775162,high,down,backspace,[' '],
2020-06-04 20:03:22.834215,high,up,backspace,[' '],
2020-06-04 20:03:22.924297,high,down,backspace,[' '],
2020-06-04 20:03:23.044406,high,up,backspace,[' '],
2020-06-04 20:03:23.283624,high,down,h,[' '],h
2020-06-04 20:03:23.340676,high,up,h,[' '],h
2020-06-04 20:03:23.455780,high,down,i,[' '],hi
2020-06-04 20:03:23.513833,high,up,i,[' '],hi
2020-06-04 20:03:23.628938,high,down,g,[' '],hig
2020-06-04 20:03:23.715016,high,up,g,[' '],hig
2020-06-04 20:03:23.744042,high,down,h,[' '],high
2020-06-04 20:03:23.801094,high,down, ,[' '],high
2020-06-04 20:03:23.859147,high,up,h,[' '],high
2020-06-04 20:03:24.183443,idea,down,i,[' '],i
2020-06-04 20:03:24.270522,idea,up,i,[' '],i
2020-06-04 20:03:24.299548,idea,down,d,[' '],id
2020-06-04 20:03:24.330576,idea,up,d,[' '],id
2020-06-04 20:03:24.452961,idea,down,e,[' '],ide
2020-06-04 20:03:24.511245,idea,down,a,[' '],idea
2020-06-04 20:03:24.541272,idea,up,e,[' '],idea
2020-06-04 20:03:24.602410,idea,up,a,[' '],idea
2020-06-04 20:03:24.661382,idea,down, ,[' '],idea
2020-06-04 20:03:24.896607,some,down,s,[' '],s
2020-06-04 20:03:24.925634,some,down,o,[' '],so
2020-06-04 20:03:24.954660,some,up,s,[' '],so
2020-06-04 20:03:24.984687,some,down,m,[' '],som
2020-06-04 20:03:25.042740,some,up,o,[' '],som
2020-06-04 20:03:25.072767,some,down,e,[' '],some
2020-06-04 20:03:25.101793,some,up,m,[' '],some
2020-06-04 20:03:25.131821,some,up,e,[' '],some
2020-06-04 20:03:25.190875,some,down, ,[' '],some
2020-06-04 20:03:25.426089,many,down,m,[' '],m
2020-06-04 20:03:25.515170,many,up,m,[' '],m
2020-06-04 20:03:25.811439,many,down,a,[' '],ma
2020-06-04 20:03:25.875497,many,up,a,[' '],ma
2020-06-04 20:03:25.905525,many,down,n,[' '],man
2020-06-04 20:03:25.965580,many,up,n,[' '],man
2020-06-04 20:03:26.085689,many,down,y,[' '],many
2020-06-04 20:03:26.145744,many,down, ,[' '],many
2020-06-04 20:03:26.175771,many,up,y,[' '],many
2020-06-04 20:03:26.507072,walk,down,w,[' '],w
2020-06-04 20:03:26.567127,walk,up,w,[' '],w
2020-06-04 20:03:26.687742,walk,down,a,[' '],wa
2020-06-04 20:03:26.777824,walk,down,l,[' '],wal
2020-06-04 20:03:26.777824,walk,up,a,[' '],wal
2020-06-04 20:03:26.808852,walk,down,k,[' '],walk
2020-06-04 20:03:26.899935,walk,up,l,[' '],walk
2020-06-04 20:03:26.929962,walk,down, ,[' '],walk
2020-06-04 20:03:26.959989,walk,up,k,[' '],walk
2020-06-04 20:03:27.081100,at,down,a,[' '],a
2020-06-04 20:03:27.173184,at,down,t,[' '],at
2020-06-04 20:03:27.204212,at,up,a,[' '],at
2020-06-04 20:03:27.265267,at,up,t,[' '],at
2020-06-04 20:03:27.326323,at,down, ,[' '],at
2020-06-04 20:03:27.478461,under,down,u,[' '],u
2020-06-04 20:03:27.540517,under,down,n,[' '],un
2020-06-04 20:03:27.571546,under,up,u,[' '],un
2020-06-04 20:03:27.601573,under,down,d,[' '],und
2020-06-04 20:03:27.663630,under,up,n,[' '],und
2020-06-04 20:03:27.663630,under,up,d,[' '],und
2020-06-04 20:03:27.786741,under,down,e,[' '],unde
2020-06-04 20:03:27.816769,under,down,r,[' '],under
2020-06-04 20:03:27.877824,under,up,e,[' '],under
2020-06-04 20:03:27.938880,under,up,r,[' '],under
2020-06-04 20:03:28.000936,under,down, ,[' '],under
2020-06-04 20:03:28.155076,tree,down,t,[' '],t
2020-06-04 20:03:28.216650,tree,down,r,[' '],tr
2020-06-04 20:03:28.247678,tree,up,t,[' '],tr
2020-06-04 20:03:28.278706,tree,up,r,[' '],tr
2020-06-04 20:03:28.402819,tree,down,e,[' '],tre
2020-06-04 20:03:28.463874,tree,up,e,[' '],tre
2020-06-04 20:03:28.526932,tree,down,e,[' '],tree
2020-06-04 20:03:28.619016,tree,up,e,[' '],tree
2020-06-04 20:03:28.712101,tree,down, ,[' '],tree
2020-06-04 20:03:29.023383,group,down,g,"[' ', 'p']",g
2020-06-04 20:03:29.054411,group,down,r,"[' ', 'p']",gr
2020-06-04 20:03:29.116468,group,up,g,"[' ', 'p']",gr
2020-06-04 20:03:29.147496,group,up,r,"[' ', 'p']",gr
2020-06-04 20:03:29.147496,group,down,o,"[' ', 'p']",gro
2020-06-04 20:03:29.210554,group,down,u,"[' ', 'p']",grou
2020-06-04 20:03:29.241582,group,up,o,"[' ', 'p']",grou
2020-06-04 20:03:29.335667,group,up,u,"[' ', 'p']",grou
2020-06-04 20:03:29.366696,group,down, ,"[' ', 'p']",grou
2020-06-04 20:03:29.366696,group,down,p,"[' ', 'p']",group
2020-06-04 20:03:29.491809,next,up,p,[' '],
2020-06-04 20:03:29.647951,next,down,n,[' '],n
2020-06-04 20:03:29.746040,next,down,e,[' '],ne
2020-06-04 20:03:29.777068,next,up,n,[' '],ne
2020-06-04 20:03:29.808097,next,up,e,[' '],ne
2020-06-04 20:03:29.963238,next,down,c,[' '],nec
2020-06-04 20:03:29.994266,next,up,c,[' '],nec
2020-06-04 20:03:30.151409,next,down,t,[' '],nect
2020-06-04 20:03:30.248497,next,up,t,[' '],nect
2020-06-04 20:03:30.619835,next,down,backspace,[' '],nec
2020-06-04 20:03:30.681892,next,up,backspace,[' '],nec
2020-06-04 20:03:30.743133,next,down,backspace,[' '],ne
2020-06-04 20:03:30.805003,next,up,backspace,[' '],ne
2020-06-04 20:03:30.867060,next,down,backspace,[' '],n
2020-06-04 20:03:30.929116,next,up,backspace,[' '],n
2020-06-04 20:03:31.980072,next,down,e,[' '],ne
2020-06-04 20:03:32.042129,next,up,e,[' '],ne
2020-06-04 20:03:32.167243,next,down,x,[' '],nex
2020-06-04 20:03:32.229299,next,up,x,[' '],nex
2020-06-04 20:03:32.353411,next,down,t,[' '],next
2020-06-04 20:03:32.415469,next,up,t,[' '],next
2020-06-04 20:03:32.725750,next,down, ,[' '],next
2020-06-04 20:03:32.943043,home,down,h,[' '],h
2020-06-04 20:03:33.036033,home,up,h,[' '],h
2020-06-04 20:03:33.129117,home,down,o,[' '],ho
2020-06-04 20:03:33.192426,home,down,m,[' '],hom
2020-06-04 20:03:33.223203,home,up,o,[' '],hom
2020-06-04 20:03:33.254231,home,down, ,[' '],hom
2020-06-04 20:03:33.285259,home,down,e,[' '],home
2020-06-04 20:03:33.317288,home,up,m,[' '],home
2020-06-04 20:03:33.379345,home,up,e,[' '],home
2020-06-04 20:03:33.505459,off,down,o,[' '],o
2020-06-04 20:03:33.599545,off,up,o,[' '],o
2020-06-04 20:03:33.635578,off,down,f,[' '],of
2020-06-04 20:03:33.701638,off,up,f,[' '],of
2020-06-04 20:03:33.795724,off,down,f,[' '],off
2020-06-04 20:03:33.861784,off,up,f,[' '],off
2020-06-04 20:03:33.927844,off,down, ,[' '],off
2020-06-04 20:03:34.118017,often,down,o,[' '],o
2020-06-04 20:03:34.182075,often,up,o,[' '],o
2020-06-04 20:03:34.214104,often,down,f,[' '],of
2020-06-04 20:03:34.277162,often,up,f,[' '],of
2020-06-04 20:03:34.372248,often,down,t,[' '],oft
2020-06-04 20:03:34.436306,often,up,t,[' '],oft
2020-06-04 20:03:34.531392,often,down,e,[' '],ofte
2020-06-04 20:03:34.594450,often,up,e,[' '],ofte
2020-06-04 20:03:34.659509,often,down,n,[' '],often
2020-06-04 20:03:34.691538,often,down, ,[' '],often
2020-06-04 20:03:34.723567,often,up,n,[' '],often
2020-06-04 20:03:35.105915,could,down,c,[' '],c
2020-06-04 20:03:35.202003,could,up,c,[' '],c
2020-06-04 20:03:35.266061,could,down,o,[' '],co
2020-06-04 20:03:35.299091,could,down,u,[' '],cou
2020-06-04 20:03:35.331121,could,up,o,[' '],cou
2020-06-04 20:03:35.396180,could,up,u,[' '],cou
2020-06-04 20:03:35.460238,could,down,l,[' '],coul
2020-06-04 20:03:35.557327,could,up,l,[' '],coul
2020-06-04 20:03:35.557327,could,down,d,[' '],could
